person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y,debt_to_income,income_per_emp_year,high_loan_ratio,credit_score,actual_default,predicted_default,default_probability,risk_band
30.0,100000,1.0,1000,11.71,0.01,7.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.01,41430.5,0,549.4767166931226,0,0,0.1033059789215888,D - High Risk
26.0,29000,0.0,3400,15.62,0.12,4.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,0.1172413793103448,29000.0,0,433.21054531983,1,1,0.8662798710849925,E - Very High Risk
26.0,99085,10.0,8000,14.91,0.08,4.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.0807387596508048,9007.727272727272,0,535.2927373410163,0,0,0.1584988327583392,D - High Risk
40.0,65000,1.0,5000,9.63,0.08,15.5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0769230769230769,32500.0,0,539.5852844936553,0,0,0.13964897529284434,D - High Risk
24.0,46000,9.0,12000,7.88,0.26,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2608695652173913,4600.0,0,584.7142541129313,1,0,0.032854525592670894,C - Medium Risk
31.0,31000,5.0,7500,7.49,0.24,9.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.2419354838709677,5166.666666666667,0,540.9249514198438,0,0,0.13416338953358864,D - High Risk
23.0,75000,7.0,17000,11.12,0.23,2.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.2266666666666666,9375.0,0,602.5251110670652,0,0,0.017994395164280058,B - Low Risk
25.0,58313,9.0,5300,19.91,0.08,2.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.0908888241044021,5831.3,0,472.33333752326246,1,1,0.6254078943073091,E - Very High Risk
22.0,49600,4.0,10000,14.96,0.2,3.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.2016129032258064,9920.0,0,504.75870128953596,0,0,0.35178297420616134,D - High Risk
27.0,36000,0.0,8000,13.92,0.22,9.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.2222222222222222,36000.0,0,498.3720051760588,0,0,0.40374977518787813,E - Very High Risk
26.0,65000,0.0,17000,13.47,0.26,2.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0.2615384615384615,41430.5,0,552.0310769573405,0,0,0.09538856267185894,C - Medium Risk
25.0,55000,2.0,14000,15.68,0.25,4.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.2545454545454545,18333.33333333333,0,488.0821844776827,0,0,0.49168899273625716,E - Very High Risk
25.0,71328,3.0,23000,14.96,0.35,3.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.3224540152534769,17832.0,1,443.5984029491178,0,1,0.8188303888189644,E - Very High Risk
22.0,60000,5.0,20000,12.21,0.33,3.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.3333333333333333,10000.0,1,508.4684233290444,0,0,0.3230521900821285,D - High Risk
26.0,14040,1.0,4750,10.25,0.34,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.3383190883190883,7020.0,1,407.1257497543867,1,1,0.9411709567321433,E - Very High Risk
27.0,112000,12.0,15000,13.49,0.13,8.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.1339285714285714,8615.384615384615,0,603.5099452222084,0,0,0.017401085303657915,B - Low Risk
23.0,24091,5.0,3500,12.99,0.15,2.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.1452824706321863,4015.1666666666665,0,535.1817268982135,0,0,0.15901265220302832,D - High Risk
27.0,120000,11.0,18000,10.74,0.15,6.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.15,10000.0,0,591.0323125547167,0,0,0.02656525474905421,C - Medium Risk
23.0,92004,2.0,8000,11.49,0.09,4.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0869527411851658,30668.0,0,545.6401850027195,0,0,0.11628861294951583,D - High Risk
31.0,72000,14.0,7000,5.42,0.1,8.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0972222222222222,4800.0,0,595.0670804708673,0,0,0.023178902250029974,C - Medium Risk
34.0,44000,0.0,3400,13.49,0.08,8.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,0.0772727272727272,41430.5,0,541.059648982997,0,0,0.13362203307882067,D - High Risk
34.0,140250,14.5,2000,9.99,0.0,7.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0142602495543672,9048.387096774191,0,605.9063103208523,0,0,0.01603652060750519,B - Low Risk
32.0,83196,1.0,9350,10.99,0.11,8.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.1123852108274436,41430.5,0,548.0351324791237,0,0,0.10802668513113417,D - High Risk
28.0,140250,12.0,23000,11.83,0.14,5.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,0.1639928698752228,10788.46153846154,0,686.5016496846339,0,0,0.0009968212883102387,A - Very Low Risk
24.0,50000,1.0,1500,14.26,0.03,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.03,25000.0,0,517.4831527669681,0,0,0.2588015205362015,D - High Risk
27.0,100000,0.0,18000,7.88,0.18,5.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.18,41430.5,0,599.3941442441403,0,0,0.020015581143747078,C - Medium Risk
24.0,104000,8.0,23000,12.84,0.24,2.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.2211538461538461,11555.555555555557,0,609.6230805146612,0,0,0.014125692571534528,B - Low Risk
26.0,140250,10.0,15000,7.49,0.06,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.106951871657754,12750.0,0,621.9419395098117,0,0,0.009262527015104955,B - Low Risk
22.0,48000,3.0,6700,11.99,0.14,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.1395833333333333,12000.0,0,523.4958488485132,0,0,0.2208721420671455,D - High Risk
30.0,36000,2.0,6400,10.59,0.18,9.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0.1777777777777777,12000.0,0,543.1106832975452,0,0,0.12560506862809837,D - High Risk
24.0,59000,1.0,10000,10.99,0.17,4.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.1694915254237288,29500.0,0,562.3334398526732,0,0,0.06871489311987912,C - Medium Risk
28.0,30000,8.0,3000,7.29,0.1,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1,3333.333333333333,0,562.6244007910772,0,0,0.06807238984003801,C - Medium Risk
21.0,72000,5.0,2000,6.54,0.03,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0277777777777777,12000.0,0,579.7469927136159,0,0,0.03878713530179072,C - Medium Risk
28.0,80000,9.0,18000,11.49,0.23,6.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0.225,8000.0,0,567.4692044054493,0,0,0.05816252159279339,C - Medium Risk
22.0,59000,5.0,6000,10.99,0.1,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1016949152542373,9833.333333333334,0,571.8931534726647,0,0,0.05031085127704534,C - Medium Risk
31.0,13000,6.0,7000,9.62,0.44,9.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.431038961038961,1857.142857142857,1,400.7851474687086,1,1,0.9522222158326284,E - Very High Risk
25.0,54000,1.0,3600,10.99,0.07,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0666666666666666,27000.0,0,557.8782573568978,1,0,0.07927820689521821,C - Medium Risk
32.0,37500,6.0,5000,6.03,0.13,9.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.1333333333333333,5357.142857142857,0,543.3000792403328,0,0,0.12488592870030052,D - High Risk
35.0,108000,1.0,7000,10.99,0.06,7.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0.0648148148148148,41430.5,0,568.2569527832923,0,0,0.05668488344684438,C - Medium Risk
22.0,50000,2.0,3500,10.99,0.07,3.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0.07,16666.666666666668,0,562.7103683360085,0,0,0.0678836236040515,C - Medium Risk
24.0,80400,5.0,12000,5.79,0.15,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1492537313432835,13400.0,0,603.6922811026903,0,0,0.017293365305696935,B - Low Risk
25.0,34000,0.0,10000,12.87,0.29,4.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.2941176470588235,34000.0,0,522.7334881441183,0,0,0.22545245301399044,D - High Risk
29.0,58327,4.0,9600,11.48,0.16,5.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0.1645892982666689,11665.4,0,562.53587062761,0,0,0.06826729148169831,C - Medium Risk
23.0,14664,0.0,6000,10.99,0.41,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.409165302782324,14664.0,1,415.188106051785,1,1,0.9236545114690455,E - Very High Risk
33.0,46000,13.0,5600,15.27,0.12,9.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0.1217391304347826,3285.714285714286,0,537.7273089868205,0,0,0.14756653563256186,D - High Risk
26.0,120000,3.0,23000,10.99,0.21,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1916666666666666,30000.0,0,599.5419524984788,0,0,0.019915347376637055,C - Medium Risk
28.0,53500,4.0,5000,12.18,0.09,5.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0.0934579439252336,10700.0,0,562.0533964412624,0,0,0.06933858867393085,C - Medium Risk
24.0,90100,6.0,13000,12.69,0.12,4.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.1442841287458379,12871.42857142857,0,544.5994187838526,1,0,0.12004699918948665,D - High Risk
31.0,101416,9.0,15000,12.87,0.15,8.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.147905655912282,10141.6,0,569.3108194662863,0,0,0.054763199233352405,C - Medium Risk
26.0,71040,1.0,3000,5.79,0.04,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0422297297297297,35520.0,0,576.9201008580048,0,0,0.04260947823886989,C - Medium Risk
28.0,140250,4.0,20000,10.99,0.12,10.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.142602495543672,28050.0,0,547.3957741213358,0,0,0.11018042552282425,D - High Risk
23.0,28000,2.0,8400,10.99,0.3,2.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.3,9333.333333333334,0,558.0637956691926,0,0,0.07881010922176714,C - Medium Risk
36.0,140250,6.0,23000,15.65,0.09,15.5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.1639928698752228,20035.714285714286,0,523.0635105020052,0,0,0.22346143346389824,D - High Risk
25.0,138000,9.0,8000,6.99,0.06,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0579710144927536,13800.0,0,624.0822804041529,0,0,0.008606009858627507,B - Low Risk
23.0,69000,1.0,19000,9.51,0.28,2.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.2753623188405797,34500.0,0,596.8722881812922,0,0,0.0218038260822822,C - Medium Risk
34.0,128148,2.0,15000,5.99,0.12,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1170521584418016,41430.5,0,606.576592108531,0,0,0.015674054540033146,B - Low Risk
40.5,72000,3.0,10000,10.59,0.14,15.5,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0.1388888888888889,18000.0,0,638.7844993244325,0,0,0.005188073209944098,B - Low Risk
40.0,140250,8.0,23000,15.99,0.06,11.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.1639928698752228,15583.333333333334,0,500.036510482891,1,0,0.38994284805808865,D - High Risk
23.0,39000,0.0,8000,14.11,0.21,3.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.2051282051282051,39000.0,0,471.13684706904286,1,1,0.6350708984044505,E - Very High Risk
29.0,83700,3.0,19000,10.99,0.23,10.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0.2270011947431302,20925.0,0,559.0020210130899,0,0,0.07648154394345774,C - Medium Risk
24.0,41000,1.0,7000,12.53,0.17,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.1707317073170731,20500.0,0,507.4913199035857,0,0,0.33050177894901867,D - High Risk
31.0,46992,1.0,11000,11.14,0.23,9.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.2340823970037453,23496.0,0,523.556770142699,0,0,0.22050901532937825,D - High Risk
23.0,120000,2.0,23000,16.02,0.2,4.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.1916666666666666,40000.0,0,535.4377903904841,0,0,0.15782947660809876,D - High Risk
25.0,61959,9.0,23000,12.73,0.4,2.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0.3712132216465727,6195.9,1,460.2566981126787,1,1,0.7173005842931304,E - Very High Risk
31.0,73000,4.0,16000,19.41,0.22,7.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.2191780821917808,14600.0,0,461.9580211606399,1,1,0.7051923340833152,E - Very High Risk
22.0,36750,6.0,7500,14.84,0.2,3.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,0.2040816326530612,5250.0,0,463.1368124584368,0,1,0.6966283900873672,E - Very High Risk
29.0,95000,6.0,23000,7.9,0.37,8.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2421052631578947,13571.42857142857,1,595.886680475845,0,0,0.02254439904960891,C - Medium Risk
23.0,48000,2.0,15000,10.75,0.31,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.3125,16000.0,1,439.0952847992074,1,1,0.8408424185226315,E - Very High Risk
29.0,42000,6.0,10800,16.29,0.26,7.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.2571428571428571,6000.0,0,438.15945329431116,1,1,0.8451350417241831,E - Very High Risk
26.0,80690,8.0,23000,7.49,0.37,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.2850415169165943,8965.555555555555,1,532.1763080550032,1,0,0.17344112229545341,D - High Risk
26.0,60000,3.0,23000,14.27,0.44,3.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.3833333333333333,15000.0,1,499.35272321802415,0,0,0.39559484305195514,E - Very High Risk
23.0,120000,3.0,23000,11.49,0.25,4.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.1916666666666666,30000.0,0,617.8370887564464,0,0,0.01066348340406033,B - Low Risk
22.0,37008,2.0,3600,12.42,0.1,4.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0.0972762645914396,12336.0,0,546.200752793144,0,0,0.11430693911541455,D - High Risk
24.0,36000,8.0,6000,7.14,0.17,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.1666666666666666,4000.0,0,555.9713795191144,1,0,0.08423823773778627,C - Medium Risk
29.0,38004,2.0,1500,12.53,0.04,7.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,0.039469529523208,12668.0,0,536.1372988570137,1,0,0.15463376364153278,D - High Risk
35.0,62000,0.0,9475,6.03,0.15,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.1528225806451613,41430.5,0,596.7725126684835,0,0,0.021877700897079445,C - Medium Risk
26.0,73440,1.0,23000,9.91,0.44,2.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0.3131808278867102,36720.0,1,602.5400769430892,0,0,0.017985232110057942,B - Low Risk
31.0,80000,5.0,6000,7.4,0.07,9.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.075,13333.333333333334,0,614.628445406307,0,0,0.011902813137438573,B - Low Risk
27.0,140250,5.0,2500,8.49,0.02,5.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.017825311942959,23375.0,0,601.4895738670986,0,0,0.018639668061307048,B - Low Risk
39.0,55000,3.0,10000,10.99,0.18,13.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0.1818181818181818,13750.0,0,562.6632871718767,0,0,0.06798694351911047,C - Medium Risk
23.0,34800,1.0,5000,10.99,0.14,2.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.1436781609195402,17400.0,0,510.4051148095196,1,0,0.30855128751462396,D - High Risk
26.0,65000,3.0,9000,11.86,0.14,4.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.1384615384615384,16250.0,0,539.2036860795839,0,0,0.1412455298721092,D - High Risk
23.0,78000,6.0,14400,14.27,0.18,4.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0.1846153846153846,11142.857142857143,0,562.5651239189667,0,0,0.06820283239821862,C - Medium Risk
30.0,69000,13.0,10000,9.99,0.14,9.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.144927536231884,4928.571428571428,0,603.7378116336629,0,0,0.01726656925320361,B - Low Risk
22.0,91000,6.0,8000,6.92,0.09,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0879120879120879,13000.0,0,580.9897472251621,0,0,0.03721286353560662,C - Medium Risk
38.0,67200,11.0,8000,7.9,0.12,11.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.119047619047619,5600.0,0,606.7894814614181,0,0,0.015560626985460301,B - Low Risk
37.0,25000,0.0,2775,15.65,0.11,12.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.111,25000.0,0,432.83218515299467,1,1,0.8677915820416846,E - Very High Risk
27.0,58000,3.0,1400,15.27,0.02,7.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0.0241379310344827,14500.0,0,524.710201362731,0,0,0.2137147559201936,D - High Risk
28.0,63000,12.0,18000,10.65,0.29,9.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.2857142857142857,4846.153846153846,0,534.2086568728814,0,0,0.16357451438063614,D - High Risk
26.0,40000,3.0,5000,9.45,0.13,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.125,10000.0,0,525.814065260943,0,0,0.20735643382916635,D - High Risk
24.0,23196,1.0,7500,13.24,0.32,2.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,0.3233316088980859,11598.0,1,365.3236914642438,1,1,0.9855319400001898,E - Very High Risk
39.0,60000,14.5,7000,7.68,0.12,15.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1166666666666666,3870.967741935484,0,588.061314342768,0,0,0.0293617884075651,C - Medium Risk
23.0,54996,4.0,16700,10.37,0.3,3.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0.303658447887119,10999.2,0,548.0821153393848,0,0,0.10786988708986722,D - High Risk
36.0,50000,4.0,15000,8.9,0.3,14.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.3,10000.0,0,527.2631633858991,0,0,0.199223217227615,D - High Risk
26.0,96000,4.0,1500,10.99,0.02,2.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.015625,19200.0,0,493.2031035397238,0,0,0.4475129244425193,E - Very High Risk
34.0,56400,2.0,7000,7.9,0.12,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1241134751773049,18800.0,0,567.6806101045294,0,0,0.057762461003218475,C - Medium Risk
24.0,45996,2.0,10800,13.16,0.23,4.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0.2348030263501174,15332.0,0,539.3518761854297,0,0,0.1406237194684091,D - High Risk
40.5,36000,6.0,1000,7.51,0.03,14.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0277777777777777,5142.857142857143,0,597.2025901580151,0,0,0.021561003148293685,C - Medium Risk
26.0,41500,9.0,11400,7.66,0.27,3.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.2746987951807229,4150.0,0,553.5000518540098,0,0,0.09108506922962194,C - Medium Risk
31.0,140000,5.0,23000,11.71,0.21,7.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.1642857142857142,23333.33333333333,0,624.2193551600617,0,0,0.008565572051196488,B - Low Risk
22.0,65856,6.0,16800,13.92,0.26,2.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.2551020408163265,9408.0,0,555.3882394669877,0,0,0.08581044508602874,C - Medium Risk
26.0,84000,7.0,15000,16.0,0.18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.1785714285714285,10500.0,0,468.5281728909807,1,1,0.6557571847924686,E - Very High Risk
22.0,130000,6.0,23000,11.83,0.19,3.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.1769230769230769,18571.42857142857,0,608.7004734326663,0,0,0.014577971211056452,B - Low Risk
23.0,140250,4.0,12000,10.59,0.06,2.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0.0855614973262032,28050.0,0,583.5756427218608,0,0,0.03413179098329987,C - Medium Risk
23.0,90000,5.0,8000,6.92,0.09,3.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.0888888888888888,15000.0,0,566.4058318275825,0,0,0.06021453467792243,C - Medium Risk
23.0,29000,6.0,7750,14.59,0.27,3.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.2672413793103448,4142.857142857143,0,434.6974333399452,1,1,0.8601970302537215,E - Very High Risk
31.0,46300,14.5,7500,7.88,0.16,6.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.161987041036717,2987.0967741935483,0,588.3100236896598,0,0,0.02911712639865444,C - Medium Risk
28.0,60000,12.0,7000,7.66,0.12,9.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.1166666666666666,4615.384615384615,0,657.2623462314435,0,0,0.0027412815654477727,A - Very Low Risk
30.0,75689,13.0,10000,13.48,0.13,8.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.1321195946570836,5406.357142857143,0,556.4025943489153,0,0,0.08309250644463283,C - Medium Risk
32.0,107400,2.0,23000,15.21,0.23,10.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.2141527001862197,35800.0,0,574.2269874499806,0,0,0.046583810525618725,C - Medium Risk
27.0,118000,1.0,13425,15.99,0.11,10.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.1137711864406779,41430.5,0,497.554763299407,1,0,0.41058642569769666,E - Very High Risk
23.0,55000,3.0,19200,15.21,0.35,4.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,0.3490909090909091,13750.0,1,393.30209703936214,1,1,0.9627298615943718,E - Very High Risk
35.0,61000,0.0,6000,6.54,0.1,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0983606557377049,41430.5,0,573.1159386480632,0,0,0.048324177979173946,C - Medium Risk
22.0,33000,4.0,6500,6.17,0.2,4.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.1969696969696969,6600.0,0,534.7834216875242,0,0,0.1608673567823169,D - High Risk
25.0,39600,9.0,5000,8.88,0.13,3.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.1262626262626262,3960.0,0,574.9456575803666,0,0,0.04548999710114328,C - Medium Risk
24.0,60000,1.0,12000,10.99,0.2,4.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0.2,30000.0,0,554.0756337303446,0,0,0.08944700656930475,C - Medium Risk
32.0,30000,4.0,3000,13.49,0.1,6.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,0.1,6000.0,0,527.8549930488523,0,0,0.19597116570244555,D - High Risk
22.0,21000,1.0,8500,7.51,0.4,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.4047619047619047,10500.0,1,435.2131869536727,1,1,0.8580335863231512,E - Very High Risk
26.0,31200,4.0,2500,10.37,0.08,3.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0.0801282051282051,6240.0,0,557.1636399909081,0,0,0.08110495174833714,C - Medium Risk
29.0,105996,13.0,23000,14.83,0.24,9.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.2169893203517114,7571.142857142857,0,494.29309631799407,0,0,0.4381925148205642,E - Very High Risk
27.0,120000,3.0,14000,11.99,0.12,10.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.1166666666666666,30000.0,0,605.9109549500259,0,0,0.016033980794138626,B - Low Risk
23.0,32400,6.0,3000,10.0,0.09,2.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0.0925925925925925,4628.571428571428,0,557.3974560599858,0,0,0.08050307298542322,C - Medium Risk
23.0,90096,0.0,10150,11.97,0.11,3.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.1126576096608062,41430.5,0,585.4301495350503,0,0,0.03207522438881155,C - Medium Risk
23.0,45000,2.0,10000,11.11,0.22,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.2222222222222222,15000.0,0,568.1847155776725,0,0,0.056818901252443335,C - Medium Risk
27.0,65000,9.0,4000,6.99,0.06,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0615384615384615,6500.0,0,572.0239486201526,0,0,0.05009470631800948,C - Medium Risk
29.0,35000,0.0,3200,7.49,0.09,6.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0914285714285714,35000.0,0,567.7141894231676,0,0,0.057699154266255014,C - Medium Risk
27.0,23652,9.0,2000,7.49,0.08,8.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0845594452900388,2365.2,0,579.5247116407714,0,0,0.039075371741547155,C - Medium Risk
28.0,105000,8.0,12000,9.63,0.11,10.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.1142857142857142,11666.666666666666,0,618.0035500316511,0,0,0.010602792121289964,B - Low Risk
24.0,56000,2.0,13000,11.83,0.23,4.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.2321428571428571,18666.666666666668,0,523.2840703311517,0,0,0.22213779825724211,D - High Risk
33.0,74400,14.5,3600,15.27,0.05,9.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0.0483870967741935,4800.0,0,568.4021938053564,0,0,0.05641632436128111,C - Medium Risk
22.0,72060,7.0,5500,11.71,0.08,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0763252844851512,9007.5,0,591.7981461677807,0,0,0.025887453621856345,C - Medium Risk
23.0,28000,4.0,5225,14.84,0.19,2.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.1866071428571428,5600.0,0,455.62241658147275,1,1,0.7487059857058496,E - Very High Risk
37.0,48257,14.5,7000,15.21,0.15,15.5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.1450566757154402,3113.3548387096776,0,490.71265611377976,1,0,0.4689369840766133,E - Very High Risk
33.0,42000,3.0,9000,10.99,0.21,8.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.2142857142857142,10500.0,0,522.5687652698234,0,0,0.22645091715139845,D - High Risk
27.0,70000,4.0,7500,7.88,0.11,5.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.1071428571428571,14000.0,0,557.0080386220609,0,0,0.08150776456588285,C - Medium Risk
